,MVP - 1.5X Points,Flex_1,Flex_2,Flex_3,Flex_4,Salary,original index,MVP_ManFPPG,Flex1_ManFPPG,Flex2_ManFPPG,Flex3_ManFPPG,Flex4_ManFPPG,MVP_ManHi,Flex1_ManHi,Flex2_ManHi,Flex3_ManHi,Flex4_ManHi,MVP_ManLo,Flex1_ManLo,Flex2_ManLo,Flex3_ManLo,Flex4_ManLo,Total_ManFPPG,Total_ManHi,Total_ManLo,scoring_index,scoring_type,selection_index,selection_type
16,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,60000,14890,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,22,manfppg,16,mvp_top
17,41364-29780:Zach Ertz,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,60000,18100,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,27,manfppg,17,mvp_top
18,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,60000,10035,22.5,15,15,15,9,37.5,0,0,0,0,7.5,0,0,0,0,76.5,37.5,7.5,6,manfppg,18,mvp_top
19,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,60000,13815,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,16,manfppg,19,mvp_top
20,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,60000,13816,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,18,manfppg,20,mvp_top
21,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-83074:Dallas Goedert,60000,14886,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,1,manfppg,21,mvp_top
22,41364-71845:Miles Sanders,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-71806:Kaden Smith,60000,13572,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,34,manfppg,22,mvp_top
23,41364-71845:Miles Sanders,41364-29780:Zach Ertz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,60000,18101,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,28,manfppg,23,mvp_top
24,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,60000,14891,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,23,manfppg,24,mvp_top
25,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,59500,14896,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,21,manfppg,25,mvp_top
26,41364-71845:Miles Sanders,41364-29780:Zach Ertz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-83074:Dallas Goedert,60000,18096,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,5,manfppg,26,mvp_top
27,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,60000,10036,22.5,15,15,15,9,0.0,25,0,0,0,0.0,5,0,0,0,76.5,25.0,5.0,3,manfppg,27,mvp_top
28,41364-71845:Miles Sanders,41364-29780:Zach Ertz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,59500,18106,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,0,manfppg,28,mvp_top
29,41364-6826:Eli Manning,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-11485:Golden Tate,41364-71806:Kaden Smith,60000,10037,22.5,15,15,15,9,0.0,0,25,0,0,0.0,0,5,0,0,76.5,25.0,5.0,2,manfppg,29,mvp_top
30,41364-6826:Eli Manning,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-83074:Dallas Goedert,60000,14887,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,11,manfppg,30,mvp_top
31,41364-6826:Eli Manning,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,60000,14892,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,12,manfppg,31,mvp_top
32,41364-6826:Eli Manning,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-71806:Kaden Smith,60000,13817,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,19,manfppg,32,mvp_top
33,41364-6826:Eli Manning,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-71806:Kaden Smith,59500,14897,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,25,manfppg,33,mvp_top
34,41364-6826:Eli Manning,41364-71845:Miles Sanders,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,60000,18102,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,30,manfppg,34,mvp_top
35,41364-11485:Golden Tate,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-29780:Zach Ertz,41364-71806:Kaden Smith,59500,18108,22.5,15,15,15,9,0.0,0,0,0,0,0.0,0,0,0,0,76.5,0.0,0.0,8,manfppg,35,mvp_top
36,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-83074:Dallas Goedert,60000,1830,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,54,manfppg,36,mvp_top
37,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-41235:Jake Elliott,59500,4015,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,36,manfppg,37,mvp_top
38,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-41235:Jake Elliott,60000,3015,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,69,manfppg,38,mvp_top
39,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59500,3020,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,63,manfppg,39,mvp_top
40,41364-70324:Carson Wentz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,59000,4825,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,66,manfppg,40,mvp_top
41,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,59500,3025,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,70,manfppg,41,mvp_top
42,41364-70324:Carson Wentz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-41235:Jake Elliott,60000,4775,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,37,manfppg,42,mvp_top
43,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,59000,3990,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,55,manfppg,43,mvp_top
44,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-70496:Aldrick Rosas,60000,2985,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,65,manfppg,44,mvp_top
45,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59000,4020,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,67,manfppg,45,mvp_top
46,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-71806:Kaden Smith,59000,1880,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,64,manfppg,46,mvp_top
47,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59500,1870,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,61,manfppg,47,mvp_top
48,41364-70324:Carson Wentz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-41235:Jake Elliott,59500,4815,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,60,manfppg,48,mvp_top
49,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,59000,4025,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,59,manfppg,49,mvp_top
50,41364-70324:Carson Wentz,41364-21980:Alshon Jeffery,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,60000,535,27.0,15,15,10,9,37.5,25,0,0,0,15.0,5,0,0,0,76.0,62.5,20.0,58,manfppg,50,mvp_top
51,41364-70324:Carson Wentz,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,59000,4790,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,57,manfppg,51,mvp_top
52,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-71806:Kaden Smith,58500,4030,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,56,manfppg,52,mvp_top
53,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,59500,2990,27.0,15,15,10,9,37.5,0,0,0,0,15.0,0,0,0,0,76.0,37.5,15.0,68,manfppg,53,mvp_top
54,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-6826:Eli Manning,41364-63819:Darius Slayton,41364-71806:Kaden Smith,60000,3811,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,206,manfppg,54,mvp_top
55,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-70496:Aldrick Rosas,59500,3986,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,157,manfppg,55,mvp_top
56,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,59000,4026,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,155,manfppg,56,mvp_top
57,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-71806:Kaden Smith,58500,4031,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,169,manfppg,57,mvp_top
58,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-83074:Dallas Goedert,59500,4781,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,174,manfppg,58,mvp_top
59,41364-11485:Golden Tate,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59500,1872,22.5,15,18,10,9,0.0,0,25,0,0,0.0,0,10,0,0,74.5,25.0,10.0,194,manfppg,59,mvp_top
60,41364-11485:Golden Tate,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59500,3022,22.5,15,18,10,9,0.0,0,25,0,0,0.0,0,10,0,0,74.5,25.0,10.0,193,manfppg,60,mvp_top
61,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-71806:Kaden Smith,58500,4832,22.5,15,18,10,9,0.0,0,25,0,0,0.0,0,10,0,0,74.5,25.0,10.0,192,manfppg,61,mvp_top
62,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,59000,4827,22.5,15,18,10,9,0.0,0,25,0,0,0.0,0,10,0,0,74.5,25.0,10.0,189,manfppg,62,mvp_top
63,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59000,4822,22.5,15,18,10,9,0.0,0,25,0,0,0.0,0,10,0,0,74.5,25.0,10.0,187,manfppg,63,mvp_top
64,41364-11485:Golden Tate,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-27477:Sterling Shepard,41364-83074:Dallas Goedert,60000,2982,22.5,15,18,10,9,0.0,0,25,0,0,0.0,0,10,0,0,74.5,25.0,10.0,199,manfppg,64,mvp_top
65,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-41235:Jake Elliott,59500,4816,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,184,manfppg,65,mvp_top
66,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-71806:Kaden Smith,58500,4831,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,191,manfppg,66,mvp_top
67,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,59000,4826,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,188,manfppg,67,mvp_top
68,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59000,4821,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,186,manfppg,68,mvp_top
69,41364-6826:Eli Manning,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-71806:Kaden Smith,60000,3812,22.5,15,18,10,9,0.0,0,25,0,0,0.0,0,10,0,0,74.5,25.0,10.0,212,manfppg,69,mvp_top
70,41364-6826:Eli Manning,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,59000,4791,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,179,manfppg,70,mvp_top
71,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,59000,3991,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,166,manfppg,71,mvp_top
72,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-83074:Dallas Goedert,59500,3981,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,163,manfppg,72,mvp_top
73,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-41235:Jake Elliott,60000,3976,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,159,manfppg,73,mvp_top
74,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-71806:Kaden Smith,59000,1881,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,162,manfppg,74,mvp_top
75,41364-21980:Alshon Jeffery,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,60000,561,22.5,18,15,10,9,37.5,25,0,0,0,7.5,10,0,0,0,74.5,62.5,17.5,201,manfppg,75,mvp_top
76,41364-21980:Alshon Jeffery,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,60000,566,22.5,18,15,10,9,37.5,25,0,0,0,7.5,10,0,0,0,74.5,62.5,17.5,211,manfppg,76,mvp_top
77,41364-21980:Alshon Jeffery,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,60000,536,22.5,18,15,10,9,37.5,25,0,0,0,7.5,10,0,0,0,74.5,62.5,17.5,209,manfppg,77,mvp_top
78,41364-21980:Alshon Jeffery,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-71806:Kaden Smith,59500,571,22.5,18,15,10,9,37.5,25,0,0,0,7.5,10,0,0,0,74.5,62.5,17.5,204,manfppg,78,mvp_top
79,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59500,1871,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,195,manfppg,79,mvp_top
80,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-83074:Dallas Goedert,60000,1831,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,200,manfppg,80,mvp_top
81,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-41235:Jake Elliott,60000,1866,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,197,manfppg,81,mvp_top
82,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-70496:Aldrick Rosas,60000,1836,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,215,manfppg,82,mvp_top
83,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,59500,1841,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,172,manfppg,83,mvp_top
84,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,59500,1876,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,153,manfppg,84,mvp_top
85,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-41235:Jake Elliott,60000,3016,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,181,manfppg,85,mvp_top
86,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,59500,3021,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,183,manfppg,86,mvp_top
87,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-71806:Kaden Smith,59500,2991,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,205,manfppg,87,mvp_top
88,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,59500,3026,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,190,manfppg,88,mvp_top
89,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-63819:Darius Slayton,41364-71806:Kaden Smith,59000,3031,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,214,manfppg,89,mvp_top
90,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-83074:Dallas Goedert,60000,2981,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,150,manfppg,90,mvp_top
91,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27477:Sterling Shepard,41364-70496:Aldrick Rosas,60000,2986,22.5,18,15,10,9,0.0,25,0,0,0,0.0,10,0,0,0,74.5,25.0,10.0,151,manfppg,91,mvp_top
92,41364-71806:Kaden Smith,41364-29780:Zach Ertz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-64401:Saquon Barkley,60000,13574,13.5,15,15,15,15,0.0,0,0,0,0,0.0,0,0,0,0,73.5,0.0,0.0,315,manfppg,92,mvp_top
93,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-64401:Saquon Barkley,60000,14889,13.5,15,15,15,15,0.0,0,0,0,0,0.0,0,0,0,0,73.5,0.0,0.0,233,manfppg,93,mvp_top
94,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-29780:Zach Ertz,60000,18099,13.5,15,15,15,15,0.0,0,0,0,0,0.0,0,0,0,0,73.5,0.0,0.0,390,manfppg,94,mvp_top
